,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,2011-08-17,13.653928756713867,13.73285675048828,13.5,13.587142944335938,11.517544746398926,442061200
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,2011-08-18,13.244285583496094,13.308929443359377,12.906070709228516,13.073213577270508,11.081897735595703,851435200
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,2011-08-19,12.934642791748049,13.10714340209961,12.714285850524902,12.715356826782228,10.778550148010254,775888400
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,2011-08-22,13.018214225769045,13.031429290771484,12.681785583496094,12.729999542236328,10.790964126586914,535315200
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,2011-08-23,12.867856979370115,13.34428596496582,12.75,13.342857360839844,11.310470581054688,656835200
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,2011-08-24,13.338213920593262,13.53428554534912,13.235713958740234,13.4350004196167,11.38858127593994,626267600
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,2011-08-25,13.03857135772705,13.408928871154783,13.035714149475098,13.347143173217772,11.314105033874512,871346000
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,2011-08-26,13.256071090698242,13.70714282989502,13.242856979370115,13.699286460876465,11.612610816955566,641477200
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,2011-08-29,13.863571166992188,13.98214340209961,13.85714340209961,13.927499771118164,11.806057929992676,405269200
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,2011-08-30,13.866070747375488,13.994285583496094,13.793213844299316,13.928214073181152,11.806663513183594,417922400
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,2011-08-31,13.948928833007812,14.002857208251951,13.637857437133787,13.743928909301758,11.65045166015625,522586400
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,2011-09-01,13.77928638458252,13.833571434020996,13.597143173217772,13.608214378356934,11.535406112670898,343725200
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,2011-09-02,13.383570671081545,13.5,13.279643058776855,13.358928680419922,11.324092864990234,438939200
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,2011-09-06,13.120356559753418,13.583213806152344,13.088570594787598,13.562143325805664,11.49635887145996,509698000
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,2011-09-07,13.770000457763672,13.771429061889648,13.64285659790039,13.711786270141602,11.62320327758789,350576800
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,2011-09-08,13.657142639160156,13.878929138183594,13.653928756713867,13.71928596496582,11.629561424255373,416158400
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,2011-09-09,13.711786270141602,13.785714149475098,13.39357089996338,13.48142910003662,11.427936553955078,564813200
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,2011-09-12,13.321429252624512,13.602856636047363,13.282142639160156,13.569286346435549,11.502410888671877,467832400
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,2011-09-13,13.647856712341309,13.793213844299316,13.58035659790039,13.73642921447754,11.644095420837402,440560400
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,2011-09-14,13.822142601013184,14.00749969482422,13.777142524719238,13.903571128845217,11.78577709197998,534724400
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,2011-09-15,13.979642868041992,14.059286117553713,13.925000190734863,14.03428554534912,11.896578788757324,417818800
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,2011-09-16,14.126428604125977,14.303570747375488,14.108214378356934,14.303570747375488,12.124848365783691,698513200
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,2011-09-19,14.178570747375488,14.758213996887209,14.114286422729492,14.70107078552246,12.461797714233398,823860800
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,2011-09-20,14.83035659790039,15.102143287658691,14.685357093811035,14.766071319580078,12.51689910888672,775754000
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,2011-09-21,14.987142562866213,15.056785583496094,14.714285850524902,14.71928596496582,12.477240562438965,605976000
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,2011-09-22,14.322500228881836,14.636428833007812,14.16785717010498,14.350713729858398,12.16481113433838,968480800
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,2011-09-23,14.295714378356934,14.526429176330566,14.280357360839844,14.439286231994627,12.239890098571776,546277200
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,2011-09-26,14.28071403503418,14.427857398986816,13.975000381469728,14.39892864227295,12.205681800842283,812876400
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,2011-09-27,14.59749984741211,14.616070747375488,14.216428756713867,14.259285926818848,12.087306022644045,632497600
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,2011-09-28,14.292499542236328,14.419285774230955,14.161070823669434,14.178929328918455,12.019190788269045,429637600
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,2011-09-29,14.354286193847656,14.364643096923828,13.793213844299316,13.948928833007812,11.824222564697266,651086800
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,2011-09-30,13.825714111328123,13.88892936706543,13.613571166992188,13.618571281433104,11.544187545776367,547640800
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,2011-10-03,13.584643363952637,13.665714263916016,13.327500343322754,13.378570556640623,11.340743064880373,669099200
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,2011-10-04,13.3774995803833,13.635713577270508,12.651429176330566,13.303570747375488,11.277167320251465,1233677200
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,2011-10-05,13.137857437133787,13.5649995803833,12.867856979370115,13.508929252624512,11.451245307922363,786469600
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,2011-10-06,13.333213806152344,13.742142677307127,13.278571128845217,13.477499961853027,11.424604415893556,812582400
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,2011-10-07,13.420714378356934,13.490714073181152,13.160357475280762,13.20714282989502,11.195427894592283,535458000
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,2011-10-10,13.538928985595703,13.88607120513916,13.50749969482422,13.88607120513916,11.770941734313965,442514800
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,2011-10-11,14.020357131958008,14.399286270141602,13.98214340209961,14.29607105255127,12.118490219116213,605687600
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,2011-10-12,14.547857284545898,14.616070747375488,14.290714263916016,14.36392879486084,12.176013946533203,622286000
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,2011-10-13,14.463570594787598,14.586786270141602,14.387499809265137,14.586786270141602,12.364922523498535,426185200
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,2011-10-14,14.886786460876465,15.071429252624512,14.83107089996338,15.071429252624512,12.775745391845703,573367200
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,2011-10-17,15.062143325805664,15.239286422729492,14.854999542236328,14.999643325805664,12.71489143371582,686044800
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,2011-10-18,15.062856674194336,15.171786308288574,14.856785774230955,15.079999923706056,12.783011436462402,881602400
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,2011-10-19,14.333929061889648,14.58642864227295,14.20714282989502,14.23642921447754,12.0679349899292,1104059600
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,2011-10-20,14.285714149475098,14.298213958740234,14.07892894744873,14.118213653564451,11.967724800109863,549270400
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,2011-10-21,14.217857360839844,14.255000114440918,13.95535659790039,14.031070709228516,11.893856048583984,621244400
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,2011-10-24,14.149286270141602,14.51785659790039,14.121429443359377,14.491786003112791,12.284393310546877,502138000
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,2011-10-25,14.465356826782228,14.51964282989502,14.192143440246582,14.20607089996338,12.042195320129396,430427200
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,2011-10-26,14.348570823669434,14.376786231994627,14.041070938110352,14.307143211364746,12.127873420715332,456304800
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,2011-10-27,14.555713653564451,14.60714340209961,14.353214263916016,14.453213691711426,12.251697540283203,494664800
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,2011-10-28,14.39285659790039,14.512499809265137,14.375356674194336,14.462499618530272,12.259567260742188,322842800
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,2011-10-31,14.372142791748049,14.618928909301758,14.323213577270508,14.456428527832031,12.254419326782228,385501200
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,2011-11-01,14.193214416503906,14.26785659790039,14.043571472167969,14.161070823669434,12.004055976867676,531790000
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,2011-11-02,14.288928985595703,14.30142879486084,14.11107063293457,14.193214416503906,12.031299591064451,327350800
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,2011-11-03,14.2524995803833,14.407142639160156,14.119999885559082,14.395357131958008,12.202651977539062,441386400
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,2011-11-04,14.358214378356934,14.408571243286133,14.255714416503906,14.294285774230955,12.116976737976074,302229200
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,2011-11-07,14.282500267028809,14.285714149475098,14.147500038146973,14.276070594787598,12.10153579711914,270275600
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,2011-11-08,14.364643096923828,14.571429252624512,14.341428756713867,14.508213996887209,12.29831886291504,400442000
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,2011-11-09,14.177499771118164,14.317500114440918,14.07964324951172,14.117142677307127,11.966814994812012,558684000
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,2011-11-10,14.179642677307127,14.186071395874023,13.64821434020996,13.757857322692873,11.66225528717041,744752400
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,2011-11-11,13.807499885559082,13.882143020629885,13.580714225769045,13.73642921447754,11.644095420837402,653786000
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,2011-11-14,13.697142601013184,13.758929252624512,13.507143020629885,13.545000076293944,11.481821060180664,432905200
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,2011-11-15,13.600000381469728,13.910714149475098,13.551786422729492,13.886786460876465,11.771549224853516,430810800
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,2011-11-16,13.901785850524902,13.96928596496582,13.725713729858398,13.741786003112791,11.64863395690918,349210400
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,2011-11-17,13.713570594787598,13.734999656677246,13.410714149475098,13.478928565979004,11.425814628601074,479900400
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,2011-11-18,13.532856941223145,13.571070671081545,13.38857078552246,13.390713691711426,11.351036071777344,371938000
